city_name,city_name_normalized,station_count,primary_station,primary_uic_code,centroid_latitude,centroid_longitude,all_stations
Parsac,parsac,1,Parsac - Gouzon,87597724,46.1986154,2.1744416,Parsac - Gouzon
Pas des Lanciers,pas des lanciers,1,Pas des Lanciers,87753285,43.409655,5.253822,Pas des Lanciers
Pau,pau,1,Pau,87672006,43.291762,-0.369626,Pau
Pauillac,pauillac,1,Pauillac,87581256,45.2038438,-0.7551342,Pauillac
Paulhaguet,paulhaguet,1,Paulhaguet,87734293,45.2101978,3.5004445,Paulhaguet
Pavilly,pavilly,1,Pavilly,87411272,49.563897,0.950644,Pavilly
Peltre,peltre,1,Peltre,87192203,49.073877,6.2220476,Peltre
Penhoët,penhoet,1,Penhoët,87321745,47.2907444,-2.2008664,Penhoët
Penne,penne,1,Penne-d'Agenais,87586438,44.3799858,0.8029779,Penne-d'Agenais
Penthièvre,penthievre,1,Penthièvre,87476424,47.5580254,-3.1330754,Penthièvre
Pernes,pernes,1,Pernes - Camblain,87342550,50.4802048,2.4310823,Pernes - Camblain
Perpignan,perpignan,1,Perpignan,87784009,42.696292,2.879779,Perpignan
Perrignier,perrignier,1,Perrignier,87745620,46.303259,6.4249208,Perrignier
Pers,pers,1,Pers,87645176,44.887025,2.2403887,Pers
Persan,persan,1,Persan - Beaumont,87276469,49.14795,2.27914,Persan - Beaumont
Pertuis,pertuis,1,Pertuis,87751362,43.6845547,5.5037023,Pertuis
Pessac,pessac,1,Pessac,87581751,44.80461,-0.63185,Pessac
Pessac Alouette,pessac alouette,1,Pessac Alouette,87581793,44.793355,-0.65965,Pessac Alouette
Petit,petit,1,Petit-Croix,87184267,47.6101045,6.9947414,Petit-Croix
Petit Jouy,petit jouy,1,Petit Jouy - Les Loges,87393504,48.770943,2.1470148,Petit Jouy - Les Loges
Petit Vaux,petit vaux,1,Petit Vaux,87393652,48.675859,2.3339755,Petit Vaux
Peyrehorade,peyrehorade,1,Peyrehorade,87672337,43.5468102,-1.1157577,Peyrehorade
Peyrilhac,peyrilhac,1,Peyrilhac - Saint-Jouvent,87592428,45.9596182,1.1699844,Peyrilhac - Saint-Jouvent
Pezou,pezou,1,Pezou,87574541,47.8673364,1.1408714,Pezou
Phalempin,phalempin,1,Phalempin,87286500,50.5154,3.0199,Phalempin
Pibrac,pibrac,1,Pibrac,87611830,43.621364,1.289237,Pibrac
Picon Busserine,picon busserine,1,Picon Busserine,87759290,43.3309989,5.3927456,Picon Busserine
Picquigny,picquigny,1,Picquigny,87313106,49.9461557,2.1432765,Picquigny
Pierrelatte,pierrelatte,1,Pierrelatte,87764308,44.374719,4.703783,Pierrelatte
Pierrelaye,pierrelaye,1,Pierrelaye,87276097,49.01955,2.15371,Pierrelaye
Pignans,pignans,1,Pignans,87755389,43.298475,6.2248459,Pignans
Pihen,pihen,1,Pihen-lès-Guînes,87316679,50.8727855,1.7845632,Pihen-lès-Guînes
Pins,pins,1,Pins-Justaret,87618116,43.479213,1.399645,Pins-Justaret
Plancoët,plancoet,1,Plancoët,87473272,48.5216785,-2.2289207,Plancoët
Plerguer,plerguer,1,Plerguer,87478123,48.5314637,-1.8505895,Plerguer
Plestan,plestan,1,Plestan,87473090,48.4256462,-2.4424607,Plestan
Pleudihen,pleudihen,1,Pleudihen-sur-Rance,87478149,48.4993822,-1.9617515,Pleudihen-sur-Rance
Pleyber,pleyber,1,Pleyber-Christ,87474320,48.5078255,-3.8825543,Pleyber-Christ
Plouaret Trégor,plouaret tregor,1,Plouaret Trégor,87473181,48.6062816,-3.4668231,Plouaret Trégor
Plougonver,plougonver,1,Plougonver,87473538,48.4584133,-3.3704584,Plougonver
Plouharnel,plouharnel,1,Plouharnel - Carnac,87476416,47.6042943,-3.1184482,Plouharnel - Carnac
Plouigneau,plouigneau,1,Plouigneau,87474411,48.5647064,-3.7100572,Plouigneau
Plounérin,plounerin,1,Plounérin,87473199,48.5816298,-3.5682311,Plounérin
Plouvara,plouvara,1,Plouvara - Plerneuf,87473132,48.508585,-2.8925136,Plouvara - Plerneuf
Pléchâtel,plechatel,1,Pléchâtel,87471177,47.8719509,-1.7763615,Pléchâtel
Plénée,plenee,1,Plénée-Jugon,87473082,48.376656,-2.3546108,Plénée-Jugon
Podensac,podensac,1,Podensac,87582734,44.6489664,-0.3589057,Podensac
Pointe de Grave,pointe de grave,1,Pointe de Grave,87581397,45.567067,-1.0658575,Pointe de Grave
Poissy,poissy,1,Poissy,87386573,48.9329014,2.0413676,Poissy
Poitiers,poitiers,1,Poitiers,87575001,46.582275,0.333241,Poitiers
Poligny,poligny,1,Poligny,87718189,46.8443393,5.7001051,Poligny
Poliénas,polienas,1,Poliénas,87761742,45.256006,5.4735849,Poliénas
Polliat,polliat,1,Polliat,87725846,46.24464,5.1238268,Polliat
Pomas,pomas,1,Pomas,87615146,43.1123875,2.2892273,Pomas
Pompey,pompey,1,Pompey,87141788,48.77304,6.13061,Pompey
Pons,pons,1,Pons,87491100,45.5780767,-0.5389124,Pons
Pont Cardinet,pont cardinet,1,Pont Cardinet,87381111,48.88755,2.31425,Pont Cardinet
Pont Petit,pont petit,1,Pont Petit,87276154,49.06004,2.13046,Pont Petit
Pont d'Ardres,pont d'ardres,1,Pont d'Ardres,87281410,50.8920781,1.9712144,Pont d'Ardres
Pont de Bois,pont de bois,1,Pont de Bois,87286831,50.62403,3.13026,Pont de Bois
Pont de Briques,pont de briques,1,Pont de Briques,87317115,50.6828164,1.6268038,Pont de Briques
Pont de Dore,pont de dore,1,Pont de Dore,87734459,45.8427833,3.4903254,Pont de Dore
Pont de Lignon,pont de lignon,1,Pont de Lignon,87726786,45.2597792,4.1372431,Pont de Lignon
Pont de Rungis Aéroport d'Orly,pont de rungis aeroport d'orly,1,Pont de Rungis Aéroport d'Orly,87546192,48.748163,2.372792,Pont de Rungis Aéroport d'Orly
Pont de Sallaumines,pont de sallaumines,1,Pont de Sallaumines,87345124,50.4157922,2.8632044,Pont de Sallaumines
Pont de l'Alma,pont de l'alma,1,Pont de l'Alma,87393041,48.8625705,2.3010287,Pont de l'Alma
Pont de la Deûle,pont de la deule,1,Pont de la Deûle,87345207,50.39813,3.08503,Pont de la Deûle
Pont du Garigliano,pont du garigliano,1,Pont du Garigliano - Hôpital Européen Georges Pompidou,87393322,48.839464,2.2712276,Pont du Garigliano - Hôpital Européen Georges Pompidou
Pontanevaux,pontanevaux,1,Pontanevaux,87725721,46.2130321,4.7728891,Pontanevaux
Pontarlier,pontarlier,1,Pontarlier,87715003,46.900944,6.353524,Pontarlier
Pontchaillou,pontchaillou,1,Pontchaillou,87471391,48.11918,-1.69107,Pontchaillou
Pontcharra,pontcharra,1,Pontcharra - Saint-Forgeux,87721464,45.8714911,4.4927781,Pontcharra - Saint-Forgeux
Pontcharra sur Bréda,pontcharra sur breda,1,Pontcharra sur Bréda,87747493,45.434151,6.007917,Pontcharra sur Bréda
Pontchâteau,pontchateau,1,Pontchâteau,87481846,47.435399,-2.088201,Pontchâteau
Pontgouin,pontgouin,1,Pontgouin,87394247,48.477867,1.1414359,Pontgouin
Ponthierry,ponthierry,1,Ponthierry - Pringy,87682526,48.534933,2.54459,Ponthierry - Pringy
Pontmort,pontmort,1,Pontmort,87734103,45.939486,3.1601248,Pontmort
Pontoise,pontoise,1,Pontoise,87276139,49.04709,2.09545,Pontoise
Pontorson,pontorson,1,Pontorson - Mont-Saint-Michel,87478263,48.5527286,-1.5049307,Pontorson - Mont-Saint-Michel
Pontrieux,pontrieux,1,Pontrieux,87473843,48.7056437,-3.1574281,Pontrieux
Pontrieux Halte,pontrieux halte,1,Pontrieux Halte,87473835,48.6980361,-3.1644959,Pontrieux Halte
Porchefontaine,porchefontaine,1,Porchefontaine,87393165,48.7969381,2.1540156,Porchefontaine
Pornic,pornic,1,Pornic,87481283,47.1145616,-2.0975565,Pornic
Pornichet,pornichet,1,Pornichet,87481747,47.2705354,-2.3445765,Pornichet
Port Boulet,port boulet,1,Port Boulet,87571794,47.248836,0.155648,Port Boulet
Port-Saint-Père,port-saint-pere,1,Port-Saint-Père - Saint-Mars,87481218,47.1164915,-1.7393069,Port-Saint-Père - Saint-Mars
Porte de Clichy,porte de clichy,1,Porte de Clichy,87111278,48.89399,2.31462,Porte de Clichy
Portet Saint,portet saint,1,Portet Saint-Simon,87611400,43.527904,1.389243,Portet Saint-Simon
Portets,portets,1,Portets,87582718,44.6929765,-0.4253931,Portets
Porté,porte,1,Porté-Puymorens,87611509,42.539136,1.8248462,Porté-Puymorens
Pougny,pougny,1,Pougny - Chancy,87745380,46.1446674,5.9613614,Pougny - Chancy
Pougues,pougues,1,Pougues-les-Eaux,87696211,47.0767837,3.0940304,Pougues-les-Eaux
Pouilly,pouilly,1,Pouilly-sur-Loire,87696179,47.2821696,2.9660634,Pouilly-sur-Loire
Pouxeux,pouxeux,1,Pouxeux,87144428,48.1039421,6.5810266,Pouxeux
Pouzauges,pouzauges,1,Pouzauges,87487314,46.7523536,-0.8146784,Pouzauges
Prades,prades,1,Prades - Molitg-les-Bains,87784637,42.6170988,2.4294184,Prades - Molitg-les-Bains
Preignac,preignac,1,Preignac,87582767,44.5783064,-0.3022296,Preignac
Presles Courcelles,presles courcelles,1,Presles Courcelles,87276501,49.11346,2.28759,Presles Courcelles
Prin,prin,1,Prin-Deyrançon,87485268,46.2190177,-0.6365007,Prin-Deyrançon
Pringy,pringy,1,Pringy,87746206,45.9395239,6.1232736,Pringy
Prissé,prisse,1,Prissé-la-Charrière,87485359,46.15277,-0.4936249,Prissé-la-Charrière
Prouvy,prouvy,1,Prouvy - Thiant,87343418,50.3167933,3.4610838,Prouvy - Thiant
Provenchères,provencheres,1,Provenchères-sur-Fave,87144345,48.3046291,7.0854904,Provenchères-sur-Fave
Provins,provins,1,Provins,87116160,48.55577,3.302822,Provins
Prunay,prunay,1,Prunay,87171629,49.1988,4.18364,Prunay
Pruniers,pruniers,1,Pruniers-en-Sologne,87576199,47.313174,1.6722045,Pruniers-en-Sologne
Précy,precy,1,Précy-sur-Oise,87276410,49.2033492,2.3764638,Précy-sur-Oise
Puget,puget,1,Puget-Ville,87755363,43.283085,6.1384483,Puget-Ville
Puteaux,puteaux,1,Puteaux,87382382,48.88351,2.2335,Puteaux
Puybrun,puybrun,1,Puybrun,87594754,44.9216335,1.7841548,Puybrun
Puyoô,puyoo,1,Puyoô,87672279,43.5245425,-0.9108149,Puyoô
Péreire,pereire,1,Péreire - Levallois,87381012,48.8853581,2.2979465,Péreire - Levallois
Pérenchies,perenchies,1,Pérenchies,87286278,50.66697,2.97729,Pérenchies
Périgueux,perigueux,1,Périgueux,87595009,45.187408,0.707879,Périgueux
Questembert,questembert,1,Questembert,87476671,47.6831803,-2.4496002,Questembert
Quiberon,quiberon,1,Quiberon,87476457,47.4852978,-3.1181869,Quiberon
Quimper,quimper,1,Quimper,87474098,47.994455,-4.092103,Quimper
Quimperlé,quimperle,1,Quimperlé,87476317,47.869375,-3.552693,Quimperlé
Quincieux,quincieux,1,Quincieux,87721290,45.9068815,4.7785643,Quincieux
Quédillac,quedillac,1,Quédillac,87473058,48.2484804,-2.1452204,Quédillac
Rabastens,rabastens,1,Rabastens - Coufouleux,87615328,43.819751,1.730567,Rabastens - Coufouleux
Raedersheim,raedersheim,1,Raedersheim,87182717,47.8869059,7.2840467,Raedersheim
Raismes,raismes,1,Raismes,87343319,50.3902495,3.4788322,Raismes
Rambouillet,rambouillet,1,Rambouillet,87393314,48.64377,1.83154,Rambouillet
Ranchot,ranchot,1,Ranchot,87718338,47.1525633,5.7246607,Ranchot
Rang-du-Fliers,rang-du-fliers,1,Rang-du-Fliers - Verton - Berck,87317057,50.41579,1.64805,Rang-du-Fliers - Verton - Berck
Ranguin,ranguin,1,Ranguin,87757732,43.5691636,6.9693134,Ranguin
Ranspach,ranspach,1,Ranspach,87182402,47.88157,7.01266,Ranspach
Raon,raon,1,Raon-l'Étape,87144626,48.404002,6.837302,Raon-l'Étape
Rassuen,rassuen,1,Rassuen,87753426,43.4966716,4.9731266,Rassuen
Razac,razac,1,Razac-sur-l'Isle,87595223,45.1659287,0.5992849,Razac-sur-l'Isle
Recquignies,recquignies,1,Recquignies,87295022,50.2840466,4.0445029,Recquignies
Redon,redon,1,Redon,87471300,47.652004,-2.08777,Redon
Reichshoffen,reichshoffen,1,Reichshoffen,87213249,48.9310582,7.658132,Reichshoffen
Reignac,reignac,1,Reignac-sur-Indre,87571455,47.2178494,0.9013322,Reignac-sur-Indre
Reignier,reignier,1,Reignier-Ésery,87746511,46.1256159,6.2675466,Reignier-Ésery
Remiremont,remiremont,1,Remiremont,87144451,48.016363,6.598855,Remiremont
Remise à Jorelle,remise a jorelle,1,Remise à Jorelle,87988709,48.89317,2.487751,Remise à Jorelle
Remy,remy,1,Remy,87313403,49.4331452,2.7059434,Remy
Renescure,renescure,1,Renescure,87281451,50.732006,2.3713644,Renescure
Rennes,rennes,1,Rennes,87471003,48.103517,-1.672744,Rennes
Rethel,rethel,1,Rethel,87172270,49.504393,4.369566,Rethel
Retiers,retiers,1,Retiers,87471359,47.9132599,-1.3898439,Retiers
Retournac,retournac,1,Retournac,87734749,45.2013468,4.0361169,Retournac
Reuilly,reuilly,1,Reuilly,87597039,47.0853677,2.0474783,Reuilly
Revigny,revigny,1,Revigny-sur-Ornain,87175018,48.8240449,4.9855736,Revigny-sur-Ornain
Revin,revin,1,Revin,87172080,49.938756,4.642536,Revin
Rezé Pont Rousseau,reze pont rousseau,1,Rezé Pont Rousseau,87481036,47.1932425,-1.5495445,Rezé Pont Rousseau
Ria,ria,1,Ria-Sirach,87784660,42.6034078,2.3907488,Ria-Sirach
Ribécourt,ribecourt,1,Ribécourt-Dreslincourt,87276766,49.50633,2.92714,Ribécourt-Dreslincourt
Riedseltz,riedseltz,1,Riedseltz,87213462,48.991063,7.962988,Riedseltz
Rieux,rieux,1,Rieux - Angicourt,87276352,49.29866,2.5214,Rieux - Angicourt
Rilly,rilly,1,Rilly-la-Montagne,87171595,49.1664524,4.0408608,Rilly-la-Montagne
Riom,riom,1,Riom - Châtel-Guyon,87734053,45.889965,3.120498,Riom - Châtel-Guyon
Ris,ris,1,Ris-Orangis,87681338,48.659442,2.41442,Ris-Orangis
Rivarennes,rivarennes,1,Rivarennes,87571653,47.2677425,0.3618999,Rivarennes
Rive,rive,1,Rive-de-Gier,87726331,45.524324,4.606648,Rive-de-Gier
Rives,rives,1,Rives,87747246,45.357535,5.491893,Rives
Rivesaltes,rivesaltes,1,Rivesaltes,87784173,42.7664405,2.86789,Rivesaltes
Rixheim,rixheim,1,Rixheim,87182071,47.74896,7.406404,Rixheim
Roanne,roanne,1,Roanne,87726802,46.039383,4.063207,Roanne
Rocamadour,rocamadour,1,Rocamadour - Padirac,87613042,44.8183562,1.6573487,Rocamadour - Padirac
Roche,roche,1,Roche-lez-Beaupré,87718403,47.2762881,6.1109651,Roche-lez-Beaupré
Rochefort,rochefort,1,Rochefort,87485144,45.947189,-0.963556,Rochefort
Rochy,rochy,1,Rochy-Condé,87313601,49.3986042,2.1727344,Rochy-Condé
Rodez,rodez,1,Rodez,87613422,44.362633,2.58056,Rodez
Roeschwoog,roeschwoog,1,Roeschwoog,87212407,48.8334661,8.0298738,Roeschwoog
Rognac,rognac,1,Rognac,87753251,43.4866,5.230666,Rognac
Roissy,roissy,1,Roissy-en-Brie,87116038,48.795481,2.650165,Roissy-en-Brie
Romans,romans,1,Romans - Bourg-de-Péage,87761650,45.048857,5.0498,Romans - Bourg-de-Péage
Romanèche,romaneche,1,Romanèche-Thorins,87725739,46.1763913,4.7421014,Romanèche-Thorins
Rombas,rombas,1,Rombas - Clouange,87191734,49.2560553,6.0990538,Rombas - Clouange
Romorantin,romorantin,1,Romorantin-Lanthenay,87576025,47.3554468,1.7390137,Romorantin-Lanthenay
Ronchamp,ronchamp,1,Ronchamp,87185314,47.6990308,6.6232791,Ronchamp
Ronchin,ronchin,1,Ronchin,87286534,50.6045664,3.0783734,Ronchin
Roppenheim,roppenheim,1,Roppenheim,87212415,48.8510962,8.0623108,Roppenheim
Roquebrune,roquebrune,1,Roquebrune-Cap-Martin,87756460,43.7606178,7.457343,Roquebrune-Cap-Martin
Roquesérière,roqueseriere,1,Roquesérière - Buzet,87615351,43.7512472,1.6198753,Roquesérière - Buzet
Rosa Parks,rosa parks,1,Rosa Parks,87654798,48.89602,2.37397,Rosa Parks
Rosheim,rosheim,1,Rosheim,87214320,48.50525,7.49093,Rosheim
Rosny Bois Perrier,rosny bois perrier,1,Rosny Bois Perrier,87113696,48.882568,2.480987,Rosny Bois Perrier
Rosporden,rosporden,1,Rosporden,87474155,47.960273,-3.832763,Rosporden
Rosult,rosult,1,Rosult,87286567,50.4563667,3.3490115,Rosult
Rothau,rothau,1,Rothau,87214726,48.4590026,7.2074902,Rothau
Roubaix,roubaix,1,Roubaix,87286732,50.69561,3.16348,Roubaix
Rouen,rouen,1,Rouen Rive Droite,87411017,49.448764,1.094087,Rouen Rive Droite
Rouffach,rouffach,1,Rouffach,87182337,47.9602481,7.312455,Rouffach
Rougemont Chanteloup,rougemont chanteloup,1,Rougemont Chanteloup,87431791,48.930895,2.51502,Rougemont Chanteloup
Rouillé,rouille,1,Rouillé,87485532,46.4190206,0.042169,Rouillé
Rountzenheim,rountzenheim,1,Rountzenheim,87212373,48.820435,8.0119078,Rountzenheim
Royan,royan,1,Royan,87491803,45.625886,-1.016703,Royan
Royat,royat,1,Royat - Chamalières,87734038,45.7676495,3.0615022,Royat - Chamalières
Rue,rue,1,Rue,87317404,50.27308,1.6757,Rue
Ruffec,ruffec,1,Ruffec,87583849,46.0305185,0.1902055,Ruffec
Ruffey,ruffey,1,Ruffey-lès-Echirey,87713826,47.370587,5.079358,Ruffey-lès-Echirey
Rully,rully,1,Rully,87712026,46.8804303,4.761033,Rully
Rumilly,rumilly,1,Rumilly,87746149,45.862989,5.947938,Rumilly
Ruminghem,ruminghem,1,Ruminghem,87287300,50.8620636,2.1576706,Ruminghem
Rungis La Fraternelle,rungis la fraternelle,1,Rungis La Fraternelle,87546291,48.74032,2.35298,Rungis La Fraternelle
Russ Hersbach,russ hersbach,1,Russ Hersbach,87214684,48.4982211,7.2519246,Russ Hersbach
Réaumont,reaumont,1,Réaumont - Saint-Cassien,87747279,45.3688217,5.5346895,Réaumont - Saint-Cassien
Réding,reding,1,Réding,87215079,48.7429595,7.095885,Réding
Régny,regny,1,Régny,87721050,45.987705,4.2150753,Régny
Rémilly,remilly,1,Rémilly,87192237,49.0140249,6.3950968,Rémilly
Rœux,rœux,1,Rœux,87342089,50.3034404,2.8950172,Rœux
Saales,saales,1,Saales,87214783,48.3471556,7.1103726,Saales
Sablé,sable,1,Sablé-sur-Sarthe,87396408,47.8415934,-0.3419359,Sablé-sur-Sarthe
Saillagouse,saillagouse,1,Saillagouse,87784835,42.4568855,2.0321126,Saillagouse
Saillans,saillans,1,Saillans,87761817,44.6944365,5.1940397,Saillans
Saillat,saillat,1,Saillat - Chassenon,87592717,45.8696297,0.8117415,Saillat - Chassenon
Sain,sain,1,Sain-Bel,87721605,45.811097,4.6012445,Sain-Bel
Saincaize,saincaize,1,Saincaize-Meauce,87696260,46.9314165,3.0718704,Saincaize-Meauce
Sains,sains,1,Sains-du-Nord,87295709,50.0889485,4.0016955,Sains-du-Nord
Saint-Aignan,saint-aignan,1,Saint-Aignan - Noyers,87574897,47.2869126,1.3838369,Saint-Aignan - Noyers
Saint-Aigulin,saint-aigulin,1,Saint-Aigulin - La Roche-Chalais,87584540,45.1573163,-0.0189768,Saint-Aigulin - La Roche-Chalais
Saint-Amand-Montrond,saint-amand-montrond,1,Saint-Amand-Montrond - Orval,87576322,46.7265409,2.4859441,Saint-Amand-Montrond - Orval
Saint-Aubin,saint-aubin,1,Saint-Aubin - Saint-Luperce,87394213,48.4476422,1.3318387,Saint-Aubin - Saint-Luperce
Saint-Avre,saint-avre,1,Saint-Avre - La Chambre,87741306,45.3530978,6.3028277,Saint-Avre - La Chambre
Saint-Béron,saint-beron,1,Saint-Béron - La Bridoire,87741454,45.5038935,5.7319345,Saint-Béron - La Bridoire
Saint-Clair,saint-clair,1,Saint-Clair - Les Roches,87722652,45.450392,4.769707,Saint-Clair - Les Roches
Saint-Clément,saint-clement,1,Saint-Clément - Laronxe,87141374,48.5312283,6.6081108,Saint-Clément - Laronxe
Saint-Cyr Les Lecques,saint-cyr les lecques,1,Saint-Cyr Les Lecques - La Cadière,87755215,43.185509,5.703858,Saint-Cyr Les Lecques - La Cadière
Saint-Denis,saint-denis,1,Saint-Denis,87271015,48.9354933,2.3459524,Saint-Denis
Saint-Florentin,saint-florentin,1,Saint-Florentin - Vergigny,87683318,47.981058,3.731036,Saint-Florentin - Vergigny
Saint-Flour,saint-flour,1,Saint-Flour - Chaudes-Aigues,87783175,45.0350122,3.1062862,Saint-Flour - Chaudes-Aigues
Saint-Jean-de-Luz,saint-jean-de-luz,1,Saint-Jean-de-Luz - Ciboure,87677120,43.385838,-1.66122,Saint-Jean-de-Luz - Ciboure
Saint-Julien,saint-julien,1,Saint-Julien - Clénay,87713834,47.4060132,5.1281864,Saint-Julien - Clénay
Saint-Laurent,saint-laurent,1,Saint-Laurent - Gainneville,87413310,49.5285649,0.2522963,Saint-Laurent - Gainneville
Saint-Laurent-de-la-Prée,saint-laurent-de-la-pree,1,Saint-Laurent-de-la-Prée - Fouras,87485136,45.9930002,-1.0274305,Saint-Laurent-de-la-Prée - Fouras
Saint-Mariens,saint-mariens,1,Saint-Mariens - Saint-Yzan,87491209,45.139072,-0.3917824,Saint-Mariens - Saint-Yzan
Saint-Michel,saint-michel,1,Saint-Michel - Valloire,87742361,45.216916,6.4719135,Saint-Michel - Valloire
Saint-Quentin en Yvelines,saint-quentin en yvelines,1,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,87393843,48.78657,2.04523,Saint-Quentin en Yvelines - Montigny-le-Bretonneux
Saint-Senoux,saint-senoux,1,Saint-Senoux - Pléchâtel,87471169,47.8977519,-1.7661904,Saint-Senoux - Pléchâtel
Saint-Victor,saint-victor,1,Saint-Victor - Thizy,87721043,46.0024781,4.2810245,Saint-Victor - Thizy
Sainte-Eulalie,sainte-eulalie,1,Sainte-Eulalie - Carbon-Blanc,87491282,44.8978327,-0.4939737,Sainte-Eulalie - Carbon-Blanc
Sainte-Maure,sainte-maure,1,Sainte-Maure - Noyant,87575050,47.1112361,0.5769439,Sainte-Maure - Noyant
Saintes,saintes,1,Saintes,87491001,45.74874,-0.6179,Saintes
Salbris,salbris,1,Salbris,87543165,47.42522,2.04778,Salbris
Sallanches,sallanches,1,Sallanches - Combloux - Megève,87746438,45.935702,6.636431,Sallanches - Combloux - Megève
Sallaumines,sallaumines,1,Sallaumines,87345215,50.4223266,2.8556769,Sallaumines
Salles,salles,1,Salles-Courbatiès,87613877,44.4751593,2.0787662,Salles-Courbatiès
Salomé,salome,1,Salomé,87342451,50.5414529,2.8366078,Salomé
Salon,salon,1,Salon-de-Provence,87753764,43.639061,5.088569,Salon-de-Provence
Salses,salses,1,Salses-le-Château,87784157,42.8356091,2.9174466,Salses-le-Château
Sannois,sannois,1,Sannois,87276188,48.97016,2.26377,Sannois
Sanry,sanry,1,Sanry-sur-Nied,87192229,49.0445991,6.3399775,Sanry-sur-Nied
Santenay les Bains,santenay les bains,1,Santenay les Bains,87713594,46.9106752,4.7017523,Santenay les Bains
Santes,santes,1,Santes,87286401,50.5920123,2.961977,Santes
Santeuil,santeuil,1,Santeuil - Le Perchay,87381186,49.12416,1.94893,Santeuil - Le Perchay
Sarcelles,sarcelles,1,Sarcelles - Saint-Brice,87276386,48.99529,2.36867,Sarcelles - Saint-Brice
Sarlat,sarlat,1,Sarlat-la-Canéda,87595827,44.8770213,1.220328,Sarlat-la-Canéda
Sarliève,sarlieve,1,Sarliève - Cournon,87734152,45.7387697,3.1681196,Sarliève - Cournon
Sarrance,sarrance,1,Sarrance,87672766,43.0496,-0.599962,Sarrance
Sarre,sarre,1,Sarre-Union,87215459,48.9360172,7.0850443,Sarre-Union
Sarrebourg,sarrebourg,1,Sarrebourg,87215012,48.73808,7.05285,Sarrebourg
Sarreguemines,sarreguemines,1,Sarreguemines,87193615,49.1073357,7.0686398,Sarreguemines
Sartrouville,sartrouville,1,Sartrouville,87386417,48.9379523,2.1575173,Sartrouville
Sathonay,sathonay,1,Sathonay - Rillieux,87723700,45.820264,4.875315,Sathonay - Rillieux
Saubusse,saubusse,1,Saubusse,87673251,43.6603331,-1.1901703,Saubusse
Saujon,saujon,1,Saujon,87491811,45.6665019,-0.9300187,Saujon
Saulon,saulon,1,Saulon,87713628,47.224035,5.1045991,Saulon
Saumur,saumur,1,Saumur,87487603,47.269,-0.07136,Saumur
Sausset,sausset,1,Sausset-les-Pins,87753558,43.332864,5.110001,Sausset-les-Pins
Sauveterre,sauveterre,1,Sauveterre-la-Lémance,87586495,44.5893893,1.0115419,Sauveterre-la-Lémance
Savenay,savenay,1,Savenay,87481838,47.35859,-1.950957,Savenay
Savennières,savennieres,1,Savennières - Béhuard,87484329,47.3817332,-0.6540004,Savennières - Béhuard
Saverdun,saverdun,1,Saverdun,87611368,43.239357,1.570616,Saverdun
Saverne,saverne,1,Saverne,87212225,48.7444606,7.3620802,Saverne
Savigny,savigny,1,Savigny-sur-Orge,87545236,48.67614,2.35173,Savigny-sur-Orge
Savigny-le-Temple,savigny-le-temple,1,Savigny-le-Temple - Nandy,87682187,48.595519,2.583678,Savigny-le-Temple - Nandy
Savonnières,savonnieres,1,Savonnières,87571844,47.3605797,0.5441817,Savonnières
Savy,savy,1,Savy-Berlette,87342253,50.3538756,2.5577316,Savy-Berlette
Saône,saone,1,Saône,87718502,47.2097669,6.1013089,Saône
Sceaux,sceaux,1,Sceaux - Boëssé,87396317,48.1221004,0.5724063,Sceaux - Boëssé
Scherwiller,scherwiller,1,Scherwiller,87214205,48.2869344,7.4301867,Scherwiller
Schirmeck,schirmeck,1,Schirmeck - La Broque,87214692,48.47973,7.21594,Schirmeck - La Broque
Schweighouse,schweighouse,1,Schweighouse-sur-Moder,87213108,48.8286765,7.7425635,Schweighouse-sur-Moder
Schwindratzheim,schwindratzheim,1,Schwindratzheim,87212159,48.7536468,7.6005468,Schwindratzheim
Seclin,seclin,1,Seclin,87286518,50.5486319,3.0350084,Seclin
Sedan,sedan,1,Sedan,87172254,49.695024,4.930373,Sedan
Seltz,seltz,1,Seltz,87212431,48.8965635,8.0986724,Seltz
Sennecey,sennecey,1,Sennecey-le-Grand,87725614,46.6406445,4.874316,Sennecey-le-Grand
Senozan,senozan,1,Senozan,87725671,46.3921451,4.8710626,Senozan
Sens,sens,1,Sens,87683003,48.197856,3.267833,Sens
Sept,sept,1,Sept-Saulx,87171645,49.1511332,4.2569742,Sept-Saulx
Septèmes,septemes,1,Septèmes-les-Vallons,87751800,43.4031137,5.3701756,Septèmes-les-Vallons
Sermaise,sermaise,1,Sermaise,87545517,48.53536,2.06865,Sermaise
Sermizelles,sermizelles,1,Sermizelles - Vézelay,87683722,47.5289068,3.7928695,Sermizelles - Vézelay
Serqueux,serqueux,1,Serqueux,87411470,49.6315093,1.5395267,Serqueux
Serquigny,serquigny,1,Serquigny,87444315,49.1074117,0.7189895,Serquigny
Serres,serres,1,Serres,87763722,44.4246573,5.7184201,Serres
Servas,servas,1,Servas - Lent,87723791,46.1306663,5.1681312,Servas - Lent
Servon,servon,1,Servon-sur-Vilaine,87471532,48.112224,-1.4667757,Servon-sur-Vilaine
Servoz,servoz,1,Servoz,87746719,45.9244592,6.763444,Servoz
Sessenheim,sessenheim,1,Sessenheim,87212365,48.7964628,7.9893194,Sessenheim
