uic_code,station_name,station_name_normalized,city_name,city_name_normalized,latitude,longitude,segment_drg
87344127,Saint-Lyé Maisons brûlées,saint-lye maisons brulees,Saint-Lyé Maisons brûlées,saint-lye maisons brulees,48.346353,4.022257,
87344440,Sainte-Gemme,sainte-gemme,Sainte-Gemme,sainte-gemme,46.901683,-0.28775,
87344598,Saint-Angel,saint-angel,Saint-Angel,saint-angel,45.503952,2.231627,
87345009,Douai,douai,Douai,douai,50.371673,3.089958,
87345025,Lens,lens,Lens,lens,50.426866,2.828301,
87345033,Loos-en-Gohelle,loos-en-gohelle,Loos-en-Gohelle,loos-en-gohelle,50.437854,2.793526,
87345041,Liévin,lievin,Liévin,lievin,50.434247,2.771851,
87345108,Brebières Sud,brebieres sud,Brebières,brebieres,50.336155,3.013977,
87345116,Corbehem,corbehem,Corbehem,corbehem,50.342992,3.040005,
87345124,Pont de Sallaumines,pont de sallaumines,Pont,pont,50.415772,2.863086,
87345132,Coron de Méricourt,coron de mericourt,Coron,coron,50.414934,2.886156,
87345140,Billy-Montigny,billy-montigny,Billy-Montigny,billy-montigny,50.415551,2.91187,
87345157,Hénin-Beaumont,henin-beaumont,Hénin-Beaumont,henin-beaumont,50.417084,2.952082,
87345165,Dourges,dourges,Dourges,dourges,50.431922,2.987013,
87345207,Pont de la Deûle,pont de la deule,Pont,pont,50.398139,3.085101,
87345215,Sallaumines,sallaumines,Sallaumines,sallaumines,50.42229,2.855759,
87345223,Leforest,leforest,Leforest,leforest,50.427785,3.059792,
87345231,Loison-sous-Lens,loison-sous-lens,Loison-sous-Lens,loison-sous-lens,50.440028,2.859549,
87345249,Ostricourt,ostricourt,Ostricourt,ostricourt,50.445501,3.032414,
87345256,Libercourt,libercourt,Libercourt,libercourt,50.480202,3.008642,
87345264,Pont-à-Vendin,pont-a-vendin,Pont-à-Vendin,pont-a-vendin,50.471303,2.875266,
87345272,Meurchin,meurchin,Meurchin,meurchin,50.496717,2.892738,
87345280,Bauvin - Provin,bauvin - provin,Bauvin - Provin,bauvin - provin,50.511557,2.90543,
87345306,Montigny-en-Ostrevent,montigny-en-ostrevent,Montigny-en-Ostrevent,montigny-en-ostrevent,50.36151,3.188369,
87345314,Somain,somain,Somain,somain,50.355699,3.277319,
87345389,Bouchain,bouchain,Bouchain,bouchain,50.278151,3.33173,
87345397,Iwuy,iwuy,Iwuy,iwuy,50.225853,3.329875,
87345405,Sin-le-Noble,sin-le-noble,Sin-le-Noble,sin-le-noble,50.356683,3.112559,
87345413,Cantin,cantin,Cantin,cantin,50.312554,3.122145,
87345421,Arleux,arleux,Arleux,arleux,50.286347,3.120522,
87345439,Brunémont,brunemont,Brunémont,brunemont,50.278221,3.146038,
87345447,Aubigny-au-Bac,aubigny-au-bac,Aubigny-au-Bac,aubigny-au-bac,50.268551,3.158781,
87345496,Escaudoeuvres,escaudoeuvres,Escaudoeuvres,escaudoeuvres,50.191744,3.275473,
87345520,Cambrai,cambrai,Cambrai,cambrai,50.176582,3.241197,
87345546,Maurois,maurois,Maurois,maurois,50.068059,3.455903,
87345553,Bertry,bertry,Bertry,bertry,50.091134,3.448857,
87345561,Caudry,caudry,Caudry,caudry,50.111473,3.40971,
87345587,Cattenières,cattenieres,Cattenières,cattenieres,50.128347,3.333718,
87345595,Wambaix,wambaix,Wambaix,wambaix,50.133856,3.311485,
87352047,Champagnole Paul-Émile Victor,champagnole paul-emile victor,Champagnole Paul-Émile Victor,champagnole paul-emile victor,46.74255,5.919794,
87353573,Le Toec,le toec,Le,le,43.595554,1.401371,
87353581,Les Ramassiers,les ramassiers,Les,les,43.602399,1.352946,
87353599,Saint-Martin du Touch,saint-martin du touch,Saint-Martin du Touch,saint-martin du touch,43.599788,1.371855,
87354589,Saint-Sébastien Pas Enchantés,saint-sebastien pas enchantes,Saint-Sébastien Pas Enchantés,saint-sebastien pas enchantes,47.206935,-1.510821,
87354597,Saint-Sébastien Frêne Rond,saint-sebastien frene rond,Saint-Sébastien Frêne Rond,saint-sebastien frene rond,47.190548,-1.496026,
87361980,Rosiers-d'Égletons,rosiers-degletons,Rosiers-d'Égletons,rosiers-degletons,45.376418,2.008132,
87381509,Mantes-la-Jolie,mantes-la-jolie,Mantes-la-Jolie,mantes-la-jolie,48.98984,1.70337,
87381624,Bréval,breval,Bréval,breval,48.94336,1.54191,
87384008,Paris Saint-Lazare,paris saint-lazare,Paris,paris,48.876242,2.325331,
87386540,Munster Badischhof,munster badischhof,Munster,munster,48.038936,7.151845,
87387001,Évreux Normandie,evreux normandie,Évreux,evreux,49.018748,1.149629,
87387092,Bueil,bueil,Bueil,bueil,48.925365,1.443436,
87387142,La Bonneville-sur-Iton,la bonneville-sur-iton,La Bonneville-sur-Iton,la bonneville-sur-iton,48.988464,1.035073,
87387159,Conches,conches,Conches,conches,48.96236,0.93789,
87387175,Romilly-la-Puthenaye,romilly-la-puthenaye,Romilly-la-Puthenaye,romilly-la-puthenaye,49.003921,0.854862,
87387183,Beaumont-le-Roger,beaumont-le-roger,Beaumont-le-Roger,beaumont-le-roger,49.0742,0.772699,
87389924,Saint-Hilaire-De-Riez,saint-hilaire-de-riez,Saint-Hilaire-De-Riez,saint-hilaire-de-riez,46.71676,-1.948609,
87391003,Paris Montparnasse Hall 1 - 2,paris montparnasse hall 1 - 2,Paris Montparnasse Hall 1 - 2,paris montparnasse hall 1 - 2,48.841172,2.320514,
87391102,Paris Montparnasse Vaugirard,paris montparnasse vaugirard,Paris,paris,48.841172,2.320514,
87391300,Morre,morre,Morre,morre,47.225991,6.067345,
87392829,Saint-Martin-d'Hères,saint-martin-dheres,Saint-Martin-d'Hères,saint-martin-dheres,45.193022,5.768919,
87393009,Versailles Chantiers,versailles chantiers,Versailles,versailles,48.795826,2.135883,
87393314,Rambouillet,rambouillet,Rambouillet,rambouillet,48.64377,1.83154,
87393348,Gazeran,gazeran,Gazeran,gazeran,48.625819,1.771828,
87393488,Dreux,dreux,Dreux,dreux,48.731492,1.370164,
87393553,Nonancourt,nonancourt,Nonancourt,nonancourt,48.77576,1.192837,
87393579,Massy-Palaiseau,massy-palaiseau,Massy-Palaiseau,massy-palaiseau,48.726421,2.257528,
87393595,Verneuil-sur-Avre,verneuil-sur-avre,Verneuil-sur-Avre,verneuil-sur-avre,48.742486,0.929192,
87393702,Massy TGV,massy tgv,Massy,massy,48.725758,2.261254,
87393843,Saint-Quentin en Yvelines,saint-quentin en yvelines,Saint-Quentin en Yvelines,saint-quentin en yvelines,48.78657,2.04523,
87394007,Chartres,chartres,Chartres,chartres,48.448202,1.481313,
87394015,Lucé,luce,Lucé,luce,48.436123,1.452958,
87394114,Épernon,epernon,Épernon,epernon,48.605204,1.681364,
87394130,Maintenon,maintenon,Maintenon,maintenon,48.585479,1.592065,
87394148,Saint-Piat,saint-piat,Saint-Piat,saint-piat,48.542953,1.590489,
87394155,Jouy,jouy,Jouy,jouy,48.510247,1.557462,
87394171,La Villette Saint-Prest,la villette saint-prest,La,la,48.482752,1.522905,
87394205,Amilly - Ouerray,amilly - ouerray,Amilly - Ouerray,amilly - ouerray,48.438294,1.389396,
87394213,Saint-Aubin - Saint-Luperce,saint-aubin - saint-luperce,Saint-Aubin - Saint-Luperce,saint-aubin - saint-luperce,48.447642,1.331839,
87394221,Courville-sur-Eure,courville-sur-eure,Courville-sur-Eure,courville-sur-eure,48.451336,1.234902,
87394247,Pontgouin,pontgouin,Pontgouin,pontgouin,48.477877,1.141444,
87394254,La Loupe,la loupe,La,la,48.473828,1.010898,
87394270,Bretoncelles,bretoncelles,Bretoncelles,bretoncelles,48.43273,0.89236,
87394288,Condé-sur-Huisne,conde-sur-huisne,Condé-sur-Huisne,conde-sur-huisne,48.383367,0.848881,
87394296,Nogent-le-Rotrou,nogent-le-rotrou,Nogent-le-Rotrou,nogent-le-rotrou,48.325765,0.810313,
87394403,La Taye,la taye,La,la,48.407757,1.373402,
87394411,Bailleau-le-pin,bailleau-le-pin,Bailleau-le-pin,bailleau-le-pin,48.366928,1.325333,
87394429,Magny - Blandainville,magny - blandainville,Magny - Blandainville,magny - blandainville,48.334306,1.281173,
87394437,Illiers-Combray,illiers-combray,Illiers-Combray,illiers-combray,48.304009,1.24492,
87394452,Brou,brou,Brou,brou,48.215515,1.160424,
87394486,Arrou,arrou,Arrou,arrou,48.099883,1.128151,
87394494,Courtalain - Saint-Pellerin,courtalain - saint-pellerin,Courtalain -,courtalain -,48.073599,1.127004,
87395657,Brassac-les-Mines Lycée Rabelais,brassac-les-mines lycee rabelais,Brassac-les-Mines Lycée Rabelais,brassac-les-mines lycee rabelais,45.413632,3.32142,
87395665,Issoire Lycée Deville,issoire lycee deville,Issoire,issoire,45.539947,3.258023,
87395673,Issoire Lycée Murat,issoire lycee murat,Issoire,issoire,45.55041,3.249955,
87395830,Le Breuil-sur-Couze Lycée Agricole,le breuil-sur-couze lycee agricole,Le Breuil-sur-Couze Lycée Agricole,le breuil-sur-couze lycee agricole,45.462636,3.281165,
87395962,Sainte-Florine Lycée Claude Favard,sainte-florine lycee claude favard,Sainte-Florine Lycée Claude Favard,sainte-florine lycee claude favard,45.40158,3.321074,
87396002,Le Mans,le mans,Le,le,47.995615,0.192614,
87396028,Neuville,neuville,Neuville,neuville,48.07048,0.199597,
87396036,La Guierche,la guierche,La,la,48.113941,0.193108,
87396044,Montbizot,montbizot,Montbizot,montbizot,48.151323,0.190823,
87396051,Teillé,teille,Teillé,teille,48.181339,0.191443,
87396077,Vivoin - Beaumont,vivoin - beaumont,Vivoin - Beaumont,vivoin - beaumont,48.230194,0.144845,
87396093,La Hutte Coulombiers,la hutte coulombiers,La,la,48.303256,0.105451,
87396200,Domfront,domfront,Domfront,domfront,48.107768,0.026256,
87396218,Conlie,conlie,Conlie,conlie,48.127221,-0.01162,
87396234,Sillé-le-Guillaume,sille-le-guillaume,Sillé-le-Guillaume,sille-le-guillaume,48.181795,-0.128891,
87396275,Champagné,champagne,Champagné,champagne,48.019748,0.335665,
87396283,Saint-Mars-la-Brière,saint-mars-la-briere,Saint-Mars-la-Brière,saint-mars-la-briere,48.028529,0.365703,
87396291,Montfort-le-Gesnois,montfort-le-gesnois,Montfort-le-Gesnois,montfort-le-gesnois,48.040576,0.406226,
87396309,Connerré - Beillé,connerre - beille,Connerré - Beillé,connerre - beille,48.07371,0.486896,
87396317,Sceaux - Boëssé,sceaux - boesse,Sceaux - Boëssé,sceaux - boesse,48.12223,0.572233,
87396325,La Ferté-Bernard,la ferte-bernard,La Ferté-Bernard,la ferte-bernard,48.186527,0.63938,
87396333,Le Theil - La Rouge,le theil - la rouge,Le Theil - La Rouge,le theil - la rouge,48.267291,0.694376,
87396358,Voivres,voivres,Voivres,voivres,47.930498,0.085284,
87396366,La Suze,la suze,La,la,47.892235,0.026567,
87396374,Noyen,noyen,Noyen,noyen,47.874388,-0.098249,
87396408,Sablé-sur-Sarthe,sable-sur-sarthe,Sablé-sur-Sarthe,sable-sur-sarthe,47.841759,-0.342,
87396549,Arnage,arnage,Arnage,arnage,47.928541,0.189882,
87396556,Laigné - Saint-Gervais,laigne - saint-gervais,Laigné -,laigne -,47.874051,0.217125,
87396564,Écommoy,ecommoy,Écommoy,ecommoy,47.824548,0.26907,
87396572,Aubigné-Racan,aubigne-racan,Aubigné-Racan,aubigne-racan,47.687014,0.265866,
87396580,Mayet,mayet,Mayet,mayet,47.760124,0.265995,
87396598,Vaas,vaas,Vaas,vaas,47.670707,0.316452,
87396606,Château-du-Loir,chateau-du-loir,Château-du-Loir,chateau-du-loir,47.683334,0.414959,
87396895,Clermont la Rotonde,clermont la rotonde,Clermont,clermont,45.768095,3.09097,
87398735,Bar-sur-Aube Hôtel de Ville,bar-sur-aube hotel de ville,Bar-sur-Aube Hôtel de Ville,bar-sur-aube hotel de ville,48.233353,4.706421,
87400986,Magneux - Courlandon,magneux - courlandon,Magneux - Courlandon,magneux - courlandon,49.309899,3.734412,
87401323,Mouans-Sartoux,mouans-sartoux,Mouans-Sartoux,mouans-sartoux,43.620407,6.974218,
87402297,Colmar Mésanges,colmar mesanges,Colmar,colmar,48.086005,7.33367,
87402826,Bienville,bienville,Bienville,bienville,48.581534,5.045461,
87405571,Anzeling Carrefour,anzeling carrefour,Anzeling,anzeling,49.26394,6.463126,
87405712,Barisey-la-Côte Mairie,barisey-la-cote mairie,Barisey-la-Côte Mairie,barisey-la-cote mairie,48.544182,5.842809,
87405746,Neufchâteau Hôpital,neufchateau hopital,Neufchâteau,neufchateau,48.3697,5.707194,
87405753,Toul Gare Routière,toul gare routiere,Toul,toul,48.67379,5.88621,
87405993,Mirecourt Lycée Agricole,mirecourt lycee agricole,Mirecourt,mirecourt,48.293598,6.132072,
87406611,Longuyon Pont des Deux Eaux,longuyon pont des deux eaux,Longuyon,longuyon,49.448643,5.599476,
87406660,Cons-la-Grandville Haut Fourneau,cons-la-grandville haut fourneau,Cons-la-Grandville Haut Fourneau,cons-la-grandville haut fourneau,49.486709,5.700295,
87406678,Cons-la-Grandville Lotissement,cons-la-grandville lotissement,Cons-la-Grandville Lotissement,cons-la-grandville lotissement,49.488068,5.708309,
87406686,Lexy Providence Usine,lexy providence usine,Lexy,lexy,49.49603,5.738452,
87406694,Lexy Rue du Square,lexy rue du square,Lexy,lexy,49.495579,5.727884,
87406702,Longuyon La Machine,longuyon la machine,Longuyon,longuyon,49.453923,5.600391,
87406710,Longwy Espace Bus,longwy espace bus,Longwy,longwy,49.513639,5.768715,
87406728,Bouzonville Rue d'Alzing,bouzonville rue dalzing,Bouzonville,bouzonville,49.289873,6.535495,
87406736,Creutzwald Gare Routière,creutzwald gare routiere,Creutzwald,creutzwald,49.207797,6.697243,
87406744,Distroff Église,distroff eglise,Distroff,distroff,49.332214,6.263028,
87406751,Ebersviller Centre,ebersviller centre,Ebersviller,ebersviller,49.276338,6.401942,
87406769,Falck Rue Principale,falck rue principale,Falck,falck,49.229231,6.632988,
87406777,Hombourg Chapelle,hombourg chapelle,Hombourg,hombourg,49.295863,6.343475,
87406793,Hombourg Tilleuls,hombourg tilleuls,Hombourg,hombourg,49.297728,6.339154,
87406801,Kédange Église,kedange eglise,Kédange,kedange,49.308345,6.33836,
87406819,Kuntzig Bibiche,kuntzig bibiche,Kuntzig,kuntzig,49.343873,6.24297,
87406827,Kuntzig Place de la Liberté,kuntzig place de la liberte,Kuntzig,kuntzig,49.34721,6.237059,
87406835,Metzervisse Centre,metzervisse centre,Metzervisse,metzervisse,49.315557,6.285255,
87406843,Metzervisse Église,metzervisse eglise,Metzervisse,metzervisse,49.314181,6.282173,
87406850,Cocheren Village,cocheren village,Cocheren,cocheren,49.146401,6.856971,
87406868,Farébersviller Cité,farebersviller cite,Farébersviller,farebersviller,49.11764,6.873153,
87406884,Farébersviller Rue du Moulin,farebersviller rue du moulin,Farébersviller,farebersviller,49.116118,6.865806,
87406892,Farschviller Centre,farschviller centre,Farschviller,farschviller,49.095277,6.895772,
87406900,Sarreguemines Poste,sarreguemines poste,Sarreguemines,sarreguemines,49.113031,7.064134,
87406918,Mertzwiller Monuments aux Morts,mertzwiller monuments aux morts,Mertzwiller,mertzwiller,48.8726,7.6772,
87406926,Philippsbourg Lieschbach,philippsbourg lieschbach,Philippsbourg,philippsbourg,48.991408,7.558084,
87406934,Bitche Rue de la Paix,bitche rue de la paix,Bitche,bitche,49.048904,7.428641,
87406959,Enchenberg Mairie,enchenberg mairie,Enchenberg,enchenberg,49.014691,7.337816,
87406967,Rohrbach-les-Bitche Carrefour,rohrbach-les-bitche carrefour,Rohrbach-les-Bitche Carrefour,rohrbach-les-bitche carrefour,49.0458,7.2653,
87406975,Fénétrange Gendarmerie,fenetrange gendarmerie,Fénétrange,fenetrange,48.844289,7.019818,
87406983,Fénétrange Le Val Fleuri,fenetrange le val fleuri,Fénétrange,fenetrange,48.847801,7.019126,
87406991,Sarralbe Centre,sarralbe centre,Sarralbe,sarralbe,48.998501,7.028793,
87407015,Sarraltroff Mairie,sarraltroff mairie,Sarraltroff,sarraltroff,48.774013,7.060816,
87407031,Sarrebourg Méphisto,sarrebourg mephisto,Sarrebourg,sarrebourg,48.749685,7.067186,
87407049,Avricourt Rue Des Halles,avricourt rue des halles,Avricourt,avricourt,48.650559,6.806194,
87407056,Avricourt Rue de Lorraine,avricourt rue de lorraine,Avricourt,avricourt,48.650089,6.812851,
87407064,Igney Mairie,igney mairie,Igney,igney,48.633706,6.813052,
87407098,Réchicourt-le-Château Centre,rechicourt-le-chateau centre,Réchicourt-le-Château,rechicourt-le-chateau,48.665,6.840833,
87407106,Sarrebourg Verreries,sarrebourg verreries,Sarrebourg,sarrebourg,48.733037,7.042797,
87407114,Bénestroff Centre,benestroff centre,Bénestroff,benestroff,48.904634,6.758975,
87407122,Fénétrange Carrefour des Étangs,fenetrange carrefour des etangs,Fénétrange,fenetrange,48.845572,7.014465,
87407130,Gosselming Poste,gosselming poste,Gosselming,gosselming,48.790791,7.00551,
87407148,Mittersheim l'Escale,mittersheim lescale,Mittersheim,mittersheim,48.860358,6.933793,
87407155,Morhange Place de la République,morhange place de la republique,Morhange,morhange,48.923906,6.635026,
87407171,Morhange Jeanne d'Arc,morhange jeanne darc,Morhange,morhange,48.924639,6.641359,
87407189,Sarrebourg Place Mathey,sarrebourg place mathey,Sarrebourg,sarrebourg,48.736879,7.057152,
87407247,Budange Rue D'Aboncourt,budange rue daboncourt,Budange,budange,49.276705,6.344782,
87407262,Gundershoffen au Cygne,gundershoffen au cygne,Gundershoffen,gundershoffen,48.90724,7.658643,
87407270,Niederbronn-les-Bains Archéologie,niederbronn-les-bains archeologie,Niederbronn-les-Bains Archéologie,niederbronn-les-bains archeologie,48.947516,7.65058,
87407296,Niederbronn-les-Bains Usine,niederbronn-les-bains usine,Niederbronn-les-Bains Usine,niederbronn-les-bains usine,48.95696,7.630582,
87407320,Schweighouse-sur-Moder Villa,schweighouse-sur-moder villa,Schweighouse-sur-Moder Villa,schweighouse-sur-moder villa,48.819182,7.742247,
87407379,Sarrewerden Lotissement,sarrewerden lotissement,Sarrewerden,sarrewerden,48.920772,7.085991,
87407403,Gondrexange Centre,gondrexange centre,Gondrexange,gondrexange,48.685131,6.926093,
87407502,Arrest Usine Melius,arrest usine melius,Arrest,arrest,45.396438,3.326379,
87407692,La Chomette,la chomette,La,la,45.229495,3.474501,
87407726,La Grave Carrefour,la grave carrefour,La,la,46.533453,2.61985,
87407932,Lanthenas,lanthenas,Lanthenas,lanthenas,45.102324,3.773763,
87407940,Le Breuil-sur-C Salle des F.,le breuil-sur-c salle des f,Le Breuil-sur-C Salle des F.,le breuil-sur-c salle des f,45.472347,3.261952,
87407981,Langeac le Treuil,langeac le treuil,Langeac,langeac,45.108772,3.521472,
87408906,Meaulne Place Centrale,meaulne place centrale,Meaulne,meaulne,46.598954,2.613322,
87408971,Reugny RN144,reugny rn144,Reugny,reugny,46.462027,2.615508,
87409417,Pontmort RN9-D17,pontmort rn9-d17,Pontmort RN9-D17,pontmort rn9-d17,45.9438,3.1669,
87409474,Paulhaguet Monument,paulhaguet monument,Paulhaguet,paulhaguet,45.207507,3.510413,
87409482,Vieille-Brioude,vieille-brioude,Vieille-Brioude,vieille-brioude,45.264187,3.404474,
87409490,Urcay Hôtel du Lyon d'Or,urcay hotel du lyon dor,Urcay,urcay,46.626834,2.589442,
87409524,Sainte-Florine Place François,sainte-florine place francois,Sainte-Florine Place François,sainte-florine place francois,45.405478,3.319408,
87409532,Sainte-Eugénie-de-Villeneuve,sainte-eugenie-de-villeneuve,Sainte-Eugénie-de-Villeneuve,sainte-eugenie-de-villeneuve,45.138352,3.623917,
87409698,Saint-Eble,saint-eble,Saint-Eble,saint-eble,45.12974,3.557808,
87409763,Bois d'Oingt,bois doingt,Bois,bois,45.921683,4.585309,
87409771,Létra Gabodière,letra gabodiere,Létra,letra,45.961432,4.516467,
87411017,Rouen Rive Droite,rouen rive droite,Rouen,rouen,49.448663,1.094103,
87411173,Elbeuf - Saint-Aubin,elbeuf - saint-aubin,Elbeuf -,elbeuf -,49.302766,1.00993,
87411181,Tourville,tourville,Tourville,tourville,49.324424,1.09858,
87411207,Oissel,oissel,Oissel,oissel,49.343085,1.101937,
87411215,Saint-Étienne-du-Rouvray,saint-etienne-du-rouvray,Saint-Étienne-du-Rouvray,saint-etienne-du-rouvray,49.377153,1.109472,
87411223,Sotteville,sotteville,Sotteville,sotteville,49.412606,1.101963,
87411249,Maromme,maromme,Maromme,maromme,49.479899,1.05056,
87411256,Malaunay - Le Houlme,malaunay - le houlme,Malaunay - Le Houlme,malaunay - le houlme,49.513326,1.03952,
87411264,Barentin,barentin,Barentin,barentin,49.549123,0.953517,
87411272,Pavilly,pavilly,Pavilly,pavilly,49.563897,0.950644,
87411280,Motteville,motteville,Motteville,motteville,49.636846,0.849631,
87411439,Morgny,morgny,Morgny,morgny,49.522874,1.247359,
87411447,Longuerue - Vieux-Manoir,longuerue - vieux-manoir,Longuerue - Vieux-Manoir,longuerue - vieux-manoir,49.556678,1.276228,
87411454,Montérolier - Buchy,monterolier - buchy,Montérolier - Buchy,monterolier - buchy,49.603166,1.334721,
87411462,Sommery,sommery,Sommery,sommery,49.629664,1.435304,
87411470,Serqueux,serqueux,Serqueux,serqueux,49.631551,1.539403,
87411801,Montville,montville,Montville,montville,49.551284,1.070046,
87411819,Clères,cleres,Clères,cleres,49.599113,1.106175,
87413013,Le Havre,le havre,Le,le,49.492624,0.124644,
87413302,Harfleur,harfleur,Harfleur,harfleur,49.513617,0.19909,
87413310,Saint-Laurent - Gainneville,saint-laurent - gainneville,Saint-Laurent - Gainneville,saint-laurent - gainneville,49.528565,0.252296,
87413328,Étainhus - Saint-Romain,etainhus - saint-romain,Étainhus -,etainhus -,49.560486,0.330494,
87413344,Bréauté - Beuzeville,breaute - beuzeville,Bréauté - Beuzeville,breaute - beuzeville,49.603396,0.417489,
87413377,Foucart - Alvimare,foucart - alvimare,Foucart - Alvimare,foucart - alvimare,49.608329,0.59699,
87413385,Yvetot,yvetot,Yvetot,yvetot,49.622115,0.750139,
87413542,Fécamp,fecamp,Fécamp,fecamp,49.759277,0.375287,
87415018,Dieppe,dieppe,Dieppe,dieppe,49.921788,1.081133,
87415125,Saint-Aubin-sur-Scie,saint-aubin-sur-scie,Saint-Aubin-sur-Scie,saint-aubin-sur-scie,49.871748,1.066664,
87415141,Longueville-sur-Scie,longueville-sur-scie,Longueville-sur-Scie,longueville-sur-scie,49.791817,1.110448,
87415158,Auffay,auffay,Auffay,auffay,49.716091,1.098424,
87415166,Saint-Victor-l'Abbaye,saint-victor-labbaye,Saint-Victor-l'Abbaye,saint-victor-labbaye,49.677032,1.109579,
87415323,Bourgtheroulde - Thuit-Hébert,bourgtheroulde - thuit-hebert,Bourgtheroulde - Thuit-Hébert,bourgtheroulde - thuit-hebert,49.317438,0.83832,
87415364,Brionne,brionne,Brionne,brionne,49.196422,0.711783,
87415604,Vernon - Giverny,vernon - giverny,Vernon - Giverny,vernon - giverny,49.091573,1.478297,
87415620,Gaillon - Aubevoye,gaillon - aubevoye,Gaillon - Aubevoye,gaillon - aubevoye,49.174664,1.352609,
87415661,Pont-de-l'Arche,pont-de-larche,Pont-de-l'Arche,pont-de-larche,49.317143,1.159669,
87415877,Val-de-Reuil,val-de-reuil,Val-de-Reuil,val-de-reuil,49.275437,1.224147,
87415885,Rosny-sur-Seine,rosny-sur-seine,Rosny-sur-Seine,rosny-sur-seine,48.997311,1.630121,
87415893,Bonnières,bonnieres,Bonnières,bonnieres,49.038654,1.58163,
87417444,Franchet d'Esperey,franchet desperey,Franchet,franchet,49.242536,4.013869,
87417501,Lancey,lancey,Lancey,lancey,45.234497,5.880963,
87417808,Ajain,ajain,Ajain,ajain,46.207153,1.99724,
87417840,Montluçon LEM,montlucon lem,Montluçon,montlucon,46.338253,2.60962,
87417865,Eyrein,eyrein,Eyrein,eyrein,45.341936,1.932601,
87417881,Maussac le Poteau,maussac le poteau,Maussac,maussac,45.468338,2.143238,
87417907,Ussel Place Henri Queuille,ussel place henri queuille,Ussel,ussel,45.549738,2.307346,
87420836,Alba-la-Romaine Ruines Romaines,alba-la-romaine ruines romaines,Alba-la-Romaine Ruines Romaines,alba-la-romaine ruines romaines,44.562774,4.595211,
87427393,Monnaie Jean-Baptiste Moreau,monnaie jean-baptiste moreau,Monnaie Jean-Baptiste Moreau,monnaie jean-baptiste moreau,47.502397,0.79079,
87429761,Auxon Route Nationale,auxon route nationale,Auxon,auxon,48.109256,3.915937,
87430785,Goderville,goderville,Goderville,goderville,49.645581,0.367785,
87437798,La Rochelle Porte Dauphine,la rochelle porte dauphine,La,la,46.167616,-1.151875,
87437806,Aytré Plage,aytre plage,Aytré,aytre,46.12761,-1.128293,
87439554,Vitrolles Aéroport Marseille P,vitrolles aeroport marseille p,Vitrolles,vitrolles,43.441734,5.237122,
87440016,La Fouillade,la fouillade,La,la,44.231109,2.041993,
87442442,Montauban Prax Paris,montauban prax paris,Montauban,montauban,44.017505,1.358185,
87443937,Saint-Jean-de-Verges Centre,saint-jean-de-verges centre,Saint-Jean-de-Verges Centre,saint-jean-de-verges centre,43.013679,1.61074,
87444000,Caen,caen,Caen,caen,49.176354,-0.347613,
87444042,Bretteville - Norrey,bretteville - norrey,Bretteville - Norrey,bretteville - norrey,49.203411,-0.51274,
87444059,Audrieu,audrieu,Audrieu,audrieu,49.216132,-0.596014,
87444067,Bayeux,bayeux,Bayeux,bayeux,49.269729,-0.6981,
87444083,Le Molay-Littry,le molay-littry,Le Molay-Littry,le molay-littry,49.249326,-0.880974,
87444182,Frénouville - Cagny,frenouville - cagny,Frénouville - Cagny,frenouville - cagny,49.141155,-0.26041,
87444190,Moult - Argences,moult - argences,Moult - Argences,moult - argences,49.111185,-0.186436,
87444208,Mézidon - Canon,mezidon - canon,Mézidon - Canon,mezidon - canon,49.070914,-0.074914,
87444216,Saint-Pierre-sur-Dives,saint-pierre-sur-dives,Saint-Pierre-sur-Dives,saint-pierre-sur-dives,49.023106,-0.040585,
87444265,Lisieux,lisieux,Lisieux,lisieux,49.138299,0.231143,
87444299,Bernay,bernay,Bernay,bernay,49.087116,0.595688,
87444315,Serquigny,serquigny,Serquigny,serquigny,49.107753,0.719289,
87444323,Le Grand Jardin,le grand jardin,Le,le,49.150322,0.227207,
87444349,Pont-l'Évêque,pont-leveque,Pont-l'Évêque,pont-leveque,49.287044,0.191974,
87444372,Trouville - Deauville,trouville - deauville,Trouville - Deauville,trouville - deauville,49.360005,0.084167,
87444380,Blonville-sur-Mer - Benerville,blonville-sur-mer - benerville,Blonville-sur-Mer - Benerville,blonville-sur-mer - benerville,49.331398,0.035663,
87444398,Villers-sur-Mer,villers-sur-mer,Villers-sur-Mer,villers-sur-mer,49.315876,0.009715,
87444406,Houlgate,houlgate,Houlgate,houlgate,49.300195,-0.077355,
87444414,Dives - Cabourg,dives - cabourg,Dives - Cabourg,dives - cabourg,49.286472,-0.107696,
87444539,Argentan,argentan,Argentan,argentan,48.738545,-0.025291,
87444562,Surdon,surdon,Surdon,surdon,48.664769,0.13441,
87444604,Sainte-Gauburge,sainte-gauburge,Sainte-Gauburge,sainte-gauburge,48.717282,0.428164,
87444638,L'Aigle,laigle,L'Aigle,laigle,48.766229,0.620014,
87444695,Sées,sees,Sées,sees,48.599966,0.166408,
87444711,Alençon,alencon,Alençon,alencon,48.433884,0.098531,
87444877,Cherbourg,cherbourg,Cherbourg,cherbourg,49.633518,-1.621487,
87446179,Saint-Cyprien Arènes,saint-cyprien arenes,Saint-Cyprien Arènes,saint-cyprien arenes,43.594048,1.416493,
87447003,Saint-Lô,saint-lo,Saint-Lô,saint-lo,49.116975,-1.099525,
