origin_uic,destination_uic,distance_km,duration_minutes,line_code,line_status,origin_name,destination_name,trip_count,source
87345215,87345231,,3,TRAIN,GTFS,Sallaumines,Loison-sous-Lens,13,gtfs_stop_times
87571448,87571455,,4,TRAIN,GTFS,Courcay - Tauxigny,Reignac,13,gtfs_stop_times
87718551,87718544,,9,TRAIN,GTFS,Avoudrey,Le Valdahon,13,gtfs_stop_times
87295220,87295667,,6,TRAIN,GTFS,Le Cateau,Ors,13,gtfs_stop_times
87295667,87295642,,5,TRAIN,GTFS,Ors,Landrecies,13,gtfs_stop_times
87396218,87396002,,13,TRAIN,GTFS,Conlie,Le Mans,13,gtfs_stop_times
87478545,87478552,,5,TRAIN,GTFS,Neau,Évron,13,gtfs_stop_times
87184275,87184002,,9,TRAIN,GTFS,Montreux-Vieux,Belfort-Ville,13,gtfs_stop_times
87586347,87462390,,8,TRAIN,GTFS,Montestruc-sur-Gers,Fleurance Gendarmerie,13,gtfs_stop_times
87406777,87407247,,2,TRAIN,GTFS,Hombourg Chapelle,Budange Rue D'Aboncourt,13,gtfs_stop_times
87117507,87193177,,2,TRAIN,GTFS,Vaudreching Bernanos,Bouzonville,13,gtfs_stop_times
87741116,87741132,,19,TRAIN,GTFS,Chindrieux,Aix-les-Bains le Revard,13,gtfs_stop_times
87338178,87175091,,4,TRAIN,GTFS,Vecqueville,Joinville,13,gtfs_stop_times
87319012,87686006,,179,TGV,GTFS,Aix-en-Provence TGV,Paris Gare de Lyon Hall 1 - 2,13,gtfs_stop_times
87781609,87781666,,20,TRAIN,GTFS,Bédarieux,Magalas,13,gtfs_stop_times
87586305,87582346,,9,TRAIN,GTFS,Layrac,Boé,13,gtfs_stop_times
87406751,87117499,,4,TRAIN,GTFS,Ebersviller Centre,Hestroff Eglise,13,gtfs_stop_times
87313346,87313387,,16,TRAIN,GTFS,Montdidier,Estrées-Saint-Denis,13,gtfs_stop_times
87313338,87313346,,7,TRAIN,GTFS,Hargicourt - Pierrepont,Montdidier,13,gtfs_stop_times
87191411,87117507,,3,TRAIN,GTFS,Remelfang Giratoire,Vaudreching Bernanos,13,gtfs_stop_times
87172049,87172023,,7,TRAIN,GTFS,Bogny-sur-Meuse,Nouzonville,13,gtfs_stop_times
87745000,87745380,,11,TRAIN,GTFS,Bellegarde,Pougny - Chancy,13,gtfs_stop_times
87276352,87276006,,6,TRAIN,GTFS,Rieux - Angicourt,Creil,13,gtfs_stop_times
87741108,87741116,,9,TRAIN,GTFS,Vions - Chanaz,Chindrieux,13,gtfs_stop_times
87741074,87741108,,10,TRAIN,GTFS,Culoz,Vions - Chanaz,13,gtfs_stop_times
87316604,87317206,,4,TER,GTFS,Aubin-Saint-Vaast,Maresquel,13,gtfs_stop_times
87317198,87317180,,5,TER,GTFS,Beaurainville,Brimeux,13,gtfs_stop_times
87317180,87317164,,7,TER,GTFS,Brimeux,Montreuil sur Mer,13,gtfs_stop_times
87407247,87191403,,3,TRAIN,GTFS,Budange Rue D'Aboncourt,Aboncourt Mairie,13,gtfs_stop_times
87571463,87571471,,7,TRAIN,GTFS,Chambourg,Loches,13,gtfs_stop_times
87571455,87571463,,7,TRAIN,GTFS,Reignac,Chambourg,13,gtfs_stop_times
87589200,87582353,,5,TRAIN,GTFS,Ragegat,Sainte-Mère,13,gtfs_stop_times
87696005,87691600,,5,TRAIN,GTFS,Nevers,Les Perrières,13,gtfs_stop_times
87313320,87313338,,7,TRAIN,GTFS,Moreuil,Hargicourt - Pierrepont,13,gtfs_stop_times
87571430,87571448,,5,TRAIN,GTFS,Cormery,Courcay - Tauxigny,13,gtfs_stop_times
80253914,87113001,,112,TRAIN,GTFS,Sarrebruck,Paris Est,13,gtfs_stop_times
87317255,87317248,,7,TER,GTFS,Anvin,Blangy-sur-Ternoise,13,gtfs_stop_times
87317248,87317230,,6,TER,GTFS,Blangy-sur-Ternoise,Auchy-lès-Hesdin,13,gtfs_stop_times
87611749,87134387,,7,TRAIN,GTFS,Auch,Auch Le Seilhan,13,gtfs_stop_times
87592667,87592022,,12,TRAIN,GTFS,Aixe-sur-Vienne,Limoges Montjovis,13,gtfs_stop_times
87193607,87193615,,7,TRAIN,GTFS,Welferding Cimetière,Sarreguemines,13,gtfs_stop_times
87193565,87193607,,3,TRAIN,GTFS,Ippling Rue de Sarreguemines,Welferding Cimetière,13,gtfs_stop_times
87345009,87345116,,6,TRAIN,GTFS,Douai,Corbehem,13,gtfs_stop_times
87345116,87345108,,3,TRAIN,GTFS,Corbehem,Brebières Sud,13,gtfs_stop_times
87391003,87476606,,150,TGV,GTFS,Paris Montparnasse Hall 1 - 2,Vannes,13,gtfs_stop_times
87478537,87478545,,5,TRAIN,GTFS,Montsûrs,Neau,13,gtfs_stop_times
87444398,87444380,,4,TRAIN,GTFS,Villers-sur-Mer,Blonville-sur-Mer - Benerville,13,gtfs_stop_times
87641068,87732404,,18,TRAIN,GTFS,Bellenaves,Gannat,13,gtfs_stop_times
87317206,87317198,,4,TER,GTFS,Maresquel,Beaurainville,13,gtfs_stop_times
87191007,87191239,,8,TRAIN,GTFS,Thionville,Hayange,13,gtfs_stop_times
87745596,87745497,,21,TRAIN,GTFS,Bons-en-Chablais,Annemasse,13,gtfs_stop_times
87191395,87191411,,3,TRAIN,GTFS,Freistroff Passage À Niveau,Remelfang Giratoire,13,gtfs_stop_times
87595223,87595009,,8,TRAIN,GTFS,Razac,Périgueux,13,gtfs_stop_times
87175117,87175109,,6,TRAIN,GTFS,Chevillon,Curel,13,gtfs_stop_times
87485300,87485268,,12,TRAIN,GTFS,Niort,Prin-Deyrançon,13,gtfs_stop_times
87485268,87485250,,4,TRAIN,GTFS,Prin-Deyrançon,Mauzé,13,gtfs_stop_times
87338160,87175117,,5,TRAIN,GTFS,Rachecourt-sur-Marne,Chevillon,13,gtfs_stop_times
87574848,87574855,,4,TRAIN,GTFS,Chissay-en-Touraine,Montrichard,13,gtfs_stop_times
87574491,87574848,,5,TRAIN,GTFS,Chenonceaux,Chissay-en-Touraine,13,gtfs_stop_times
87191387,87405571,,1,TRAIN,GTFS,Anzeling,Anzeling Carrefour,13,gtfs_stop_times
87215608,87398735,,4,TRAIN,GTFS,Bar-sur-Aube Hôpital,Bar-sur-Aube Hôtel de Ville,13,gtfs_stop_times
87337378,87444406,,5,TRAIN,GTFS,Dives-sur-Mer Port-Guillaume,Houlgate,13,gtfs_stop_times
87444406,87444398,,11,TRAIN,GTFS,Houlgate,Villers-sur-Mer,13,gtfs_stop_times
87491258,87485359,,6,TRAIN,GTFS,Villeneuve-la-Comtesse,Prissé-la-Charrière,13,gtfs_stop_times
87181552,87182352,,2,TRAIN,GTFS,Saint-Gilles Lycée Haut-Rhin,Turckheim,13,gtfs_stop_times
87444380,87444372,,8,TRAIN,GTFS,Blonville-sur-Mer - Benerville,Trouville - Deauville,13,gtfs_stop_times
87144626,87141424,,5,TRAIN,GTFS,Raon-l'Étape,Bertrichamps,13,gtfs_stop_times
87316067,87313072,,6,TRAIN,GTFS,Buire-sur-l'Ancre,Albert,13,gtfs_stop_times
87172080,87172064,,10,TRAIN,GTFS,Revin,Deville,13,gtfs_stop_times
87172130,87172114,,9,TRAIN,GTFS,Givet,Vireux-Molhain,13,gtfs_stop_times
87595272,87595249,,6,TRAIN,GTFS,Neuvic,Saint-Astier,13,gtfs_stop_times
87592022,87592006,,8,TRAIN,GTFS,Limoges Montjovis,Limoges Bénédictins,13,gtfs_stop_times
87175000,87107474,,5,TRAIN,GTFS,Saint-Dizier,Saint-Dizier Godard-Jeanson,13,gtfs_stop_times
87345041,87345025,,4,TRAIN,GTFS,Liévin,Lens,13,gtfs_stop_times
87491357,87491290,,12,TRAIN,GTFS,Saint-Jean-d'Angély,Loulay,13,gtfs_stop_times
87485359,87485342,,5,TRAIN,GTFS,Prissé-la-Charrière,Beauvoir-sur-Niort,13,gtfs_stop_times
87286435,87286427,,4,TRAIN,GTFS,Don - Sainghin,La Fontaine,13,gtfs_stop_times
87286427,87286419,,3,TRAIN,GTFS,La Fontaine,Wavrin,13,gtfs_stop_times
87491324,87491357,,9,TRAIN,GTFS,Saint-Hilaire - Brizambourg,Saint-Jean-d'Angély,13,gtfs_stop_times
87718833,87715102,,21,TRAIN,GTFS,Mouchard,Andelot,13,gtfs_stop_times
87486019,87486332,,26,TRAIN,GTFS,La Roche-sur-Yon,Chantonnay,13,gtfs_stop_times
87491001,87491324,,12,TRAIN,GTFS,Saintes,Saint-Hilaire - Brizambourg,13,gtfs_stop_times
87215012,87141002,,41,TGV,GTFS,Sarrebourg,Nancy,13,gtfs_stop_times
87171926,87141002,,56,TGV,GTFS,Champagne-Ardenne TGV,Nancy,13,gtfs_stop_times
87191403,87406751,,5,TRAIN,GTFS,Aboncourt Mairie,Ebersviller Centre,13,gtfs_stop_times
87745646,87745596,,25,TRAIN,GTFS,Thonon-les-Bains,Bons-en-Chablais,13,gtfs_stop_times
87485342,87485359,,5,TRAIN,GTFS,Beauvoir-sur-Niort,Prissé-la-Charrière,13,gtfs_stop_times
87715441,87715433,,13,TRAIN,GTFS,Morez,Morbier,13,gtfs_stop_times
87715433,87715417,,10,TRAIN,GTFS,Morbier,Saint-Laurent-en-Grandvaux,13,gtfs_stop_times
87715144,87715151,,6,TRAIN,GTFS,La Rivière,Sainte-Colombe,13,gtfs_stop_times
87582353,87586321,,7,TRAIN,GTFS,Sainte-Mère,Astaffort,13,gtfs_stop_times
87586321,87586313,,4,TRAIN,GTFS,Astaffort,Goulens,13,gtfs_stop_times
87586313,87586305,,5,TRAIN,GTFS,Goulens,Layrac,13,gtfs_stop_times
87444414,87337378,,2,TRAIN,GTFS,Dives - Cabourg,Dives-sur-Mer Port-Guillaume,13,gtfs_stop_times
87171926,87192039,,50,TGV,GTFS,Champagne-Ardenne TGV,Metz,13,gtfs_stop_times
87406751,87191403,,5,TRAIN,GTFS,Ebersviller Centre,Aboncourt Mairie,13,gtfs_stop_times
87745596,87745646,,25,TRAIN,GTFS,Bons-en-Chablais,Thonon-les-Bains,13,gtfs_stop_times
87313064,87316059,,4,TRAIN,GTFS,Méricourt - Ribemont,Heilly,13,gtfs_stop_times
87297523,87295642,,5,TRAIN,GTFS,Hachette,Landrecies,13,gtfs_stop_times
87696310,87696328,,8,TRAIN,GTFS,Villeneuve-sur-Allier,Moulins sur Allier,13,gtfs_stop_times
87172106,87172114,,7,TRAIN,GTFS,Haybes,Vireux-Molhain,13,gtfs_stop_times
87345025,87345041,,4,TRAIN,GTFS,Lens,Liévin,13,gtfs_stop_times
87491290,87491357,,12,TRAIN,GTFS,Loulay,Saint-Jean-d'Angély,13,gtfs_stop_times
87784827,87784835,,6,TRAIN,GTFS,Estavar,Saillagouse,12,gtfs_stop_times
80142281,80142778,,22,TRAIN,GTFS,Karlsruhe Hbf,Baden-Baden,12,gtfs_stop_times
87411256,87411801,,6,TRAIN,GTFS,Malaunay - Le Houlme,Montville,12,gtfs_stop_times
87586479,87582882,,5,TRAIN,GTFS,Sainte-Bazeille,Lamothe-Landerron,12,gtfs_stop_times
87586008,87586412,,17,TRAIN,GTFS,Agen,Laroque,12,gtfs_stop_times
87784827,87784819,,26,TRAIN,GTFS,Estavar,Font-Romeu-Odeillo-Via,12,gtfs_stop_times
85010066,85010074,,2,TRAIN,GTFS,Meyrin,Vernier,12,gtfs_stop_times
87783795,87138339,,10,TRAIN,GTFS,Severac-D-Aveyron Recoules,Severac d'Aveyron Lapanouse,12,gtfs_stop_times
85010082,85010074,,4,TRAIN,GTFS,Genève Cornavin,Vernier,12,gtfs_stop_times
85010074,85010082,,5,TRAIN,GTFS,Vernier,Genève Cornavin,12,gtfs_stop_times
85010074,85010066,,2,TRAIN,GTFS,Vernier,Meyrin,12,gtfs_stop_times
85010009,85010033,,4,TRAIN,GTFS,Zimeysa,Satigny,12,gtfs_stop_times
87734343,87734350,,26,TRAIN,GTFS,Chapeauroux,Langogne,12,gtfs_stop_times
87396044,87396002,,13,TRAIN,GTFS,Montbizot,Le Mans,12,gtfs_stop_times
87721860,87484576,,2,TRAIN,GTFS,Lamure-sur-Azergues,Lamure-sur-Azergues Collège,12,gtfs_stop_times
87721852,87484576,,2,TRAIN,GTFS,Grandris La Folletière,Lamure-sur-Azergues Collège,12,gtfs_stop_times
87485110,87485144,,14,TRAIN,GTFS,Châtelaillon,Rochefort,12,gtfs_stop_times
87485003,87485110,,8,TRAIN,GTFS,La Rochelle,Châtelaillon,12,gtfs_stop_times
87668376,87783365,,5,TRAIN,GTFS,Séverac d'Aveyron Embrachement le Massegros,Sévérac-le-Château,12,gtfs_stop_times
87589598,87734681,,11,TRAIN,GTFS,Le Puy En Velay Hôpital E.Roux,Borne (Haute-Loire),12,gtfs_stop_times
87344127,87139535,,2,TRAIN,GTFS,Saint-Lyé Maisons brûlées,Barberey-Saint-Sulpice Route d,12,gtfs_stop_times
87139535,87139527,,1,TRAIN,GTFS,Barberey-Saint-Sulpice Route d,Barberey-Saint-Sulpice Centre Commercial,12,gtfs_stop_times
87582866,87582882,,5,TRAIN,GTFS,La Réole,Lamothe-Landerron,12,gtfs_stop_times
87734269,87734301,,20,TRAIN,GTFS,Brioude,Saint-Georges-d'Aurac,12,gtfs_stop_times
87138321,87138438,,5,TRAIN,GTFS,Gaillac-d'Aveyron Bourg,Gaillac-D-Aveyron Lugans,12,gtfs_stop_times
87415166,87415158,,6,TRAIN,GTFS,Saint-Victor-l'Abbaye,Auffay,12,gtfs_stop_times
87415141,87415158,,10,TRAIN,GTFS,Longueville-sur-Scie,Auffay,12,gtfs_stop_times
87415158,87415141,,10,TRAIN,GTFS,Auffay,Longueville-sur-Scie,12,gtfs_stop_times
87415125,87415141,,8,TRAIN,GTFS,Saint-Aubin-sur-Scie,Longueville-sur-Scie,12,gtfs_stop_times
87415141,87415125,,8,TRAIN,GTFS,Longueville-sur-Scie,Saint-Aubin-sur-Scie,12,gtfs_stop_times
87415018,87415125,,6,TRAIN,GTFS,Dieppe,Saint-Aubin-sur-Scie,12,gtfs_stop_times
87024380,87589598,,1,TRAIN,GTFS,Le Puy-en-Velay Lafayette,Le Puy En Velay Hôpital E.Roux,12,gtfs_stop_times
87672766,87672774,,8,TRAIN,GTFS,Sarrance,Bedous,12,gtfs_stop_times
87672741,87672766,,9,TRAIN,GTFS,Lurbe-Saint-Christau,Sarrance,12,gtfs_stop_times
87691949,87672741,,9,TRAIN,GTFS,Bidos,Lurbe-Saint-Christau,12,gtfs_stop_times
87574855,87328195,,8,TRAIN,GTFS,Montrichard,Thésée,12,gtfs_stop_times
87721811,87409771,,3,TRAIN,GTFS,Ternand,Létra Gabodière,12,gtfs_stop_times
87734350,87734368,,13,TRAIN,GTFS,Langogne,Luc,12,gtfs_stop_times
87181552,87665380,,4,TRAIN,GTFS,Saint-Gilles Lycée Haut-Rhin,Turckheim Place de la République,12,gtfs_stop_times
87582882,87586479,,5,TRAIN,GTFS,Lamothe-Landerron,Sainte-Bazeille,12,gtfs_stop_times
87586412,87586008,,17,TRAIN,GTFS,Laroque,Agen,12,gtfs_stop_times
87413013,87413302,,6,TRAIN,GTFS,Le Havre,Harfleur,12,gtfs_stop_times
85010009,85010066,,2,TRAIN,GTFS,Zimeysa,Meyrin,12,gtfs_stop_times
85010025,85010033,,4,TRAIN,GTFS,Russin,Satigny,12,gtfs_stop_times
85010033,85010025,,4,TRAIN,GTFS,Satigny,Russin,12,gtfs_stop_times
87745380,85010017,,7,TRAIN,GTFS,Pougny - Chancy,La Plaine (Suisse),12,gtfs_stop_times
85010066,85010009,,2,TRAIN,GTFS,Meyrin,Zimeysa,12,gtfs_stop_times
85010033,85010009,,4,TRAIN,GTFS,Satigny,Zimeysa,12,gtfs_stop_times
87734350,87734343,,26,TRAIN,GTFS,Langogne,Chapeauroux,12,gtfs_stop_times
87731885,87734335,,17,TRAIN,GTFS,Alleyras,Monistrol-d'Allier,12,gtfs_stop_times
87734335,87734319,,24,TRAIN,GTFS,Monistrol-d'Allier,Langeac,12,gtfs_stop_times
87413302,87413310,,5,TRAIN,GTFS,Harfleur,Saint-Laurent - Gainneville,12,gtfs_stop_times
87411819,87415166,,8,TRAIN,GTFS,Clères,Saint-Victor-l'Abbaye,12,gtfs_stop_times
87668384,87668376,,10,TRAIN,GTFS,Verrieres Engayresque,Séverac d'Aveyron Embrachement le Massegros,12,gtfs_stop_times
87415125,87415018,,7,TRAIN,GTFS,Saint-Aubin-sur-Scie,Dieppe,12,gtfs_stop_times
87415158,87415166,,6,TRAIN,GTFS,Auffay,Saint-Victor-l'Abbaye,12,gtfs_stop_times
87586412,87586438,,14,TRAIN,GTFS,Laroque,Penne,12,gtfs_stop_times
87586438,87586412,,14,TRAIN,GTFS,Penne,Laroque,12,gtfs_stop_times
87411801,87411256,,6,TRAIN,GTFS,Montville,Malaunay - Le Houlme,12,gtfs_stop_times
87754549,87295063,,25,TRAIN,GTFS,Mon Idée,Hirson,12,gtfs_stop_times
87396002,87396044,,14,TRAIN,GTFS,Le Mans,Montbizot,12,gtfs_stop_times
87784819,87784827,,26,TRAIN,GTFS,Font-Romeu-Odeillo-Via,Estavar,12,gtfs_stop_times
87138339,87783795,,10,TRAIN,GTFS,Severac d'Aveyron Lapanouse,Severac-D-Aveyron Recoules,12,gtfs_stop_times
87413310,87413328,,6,TRAIN,GTFS,Saint-Laurent - Gainneville,Étainhus - Saint-Romain,12,gtfs_stop_times
87659904,87182618,,1,TRAIN,GTFS,Ranspach Ancienne Fonderie,Wesserling,12,gtfs_stop_times
87317339,87317586,,10,TRAIN,GTFS,Marquise - Rinxent,Boulogne sur Mer,12,gtfs_stop_times
80142778,87212027,,37,TRAIN,GTFS,Baden-Baden,Strasbourg,12,gtfs_stop_times
87734681,87407932,,2,TRAIN,GTFS,Borne (Haute-Loire),Lanthenas,12,gtfs_stop_times
87755009,87755629,,18,TGV,GTFS,Toulon,Hyères,12,gtfs_stop_times
87737411,87737429,,120,TRAIN,GTFS,Les Aubrais Gare Routière,Paris-Austerlitz Routiere,12,gtfs_stop_times
87734343,87731885,,22,TRAIN,GTFS,Chapeauroux,Alleyras,12,gtfs_stop_times
87783795,87138321,,5,TRAIN,GTFS,Severac-D-Aveyron Recoules,Gaillac-d'Aveyron Bourg,12,gtfs_stop_times
87582718,87582734,,6,TRAIN,GTFS,Portets,Podensac,12,gtfs_stop_times
87345439,87345421,,3,TRAIN,GTFS,Brunémont,Arleux,12,gtfs_stop_times
87295642,87295600,,10,TRAIN,GTFS,Landrecies,Aulnoye-Aymeries,12,gtfs_stop_times
87723494,87741496,,8,TRAIN,GTFS,Saint-André-le-Gaz,Les Abrets - Fitilieu,12,gtfs_stop_times
87192039,87193359,,22,TRAIN,GTFS,Metz,Faulquemont,12,gtfs_stop_times
87659912,87659904,,3,TRAIN,GTFS,Saint-Amarin Hôtel Le Cheval Blanc,Ranspach Ancienne Fonderie,12,gtfs_stop_times
87182881,87659953,,4,TRAIN,GTFS,Thann Saint-Jacques,Bitschwiller-lès-Thann Mairie,12,gtfs_stop_times
87659953,87659946,,3,TRAIN,GTFS,Bitschwiller-lès-Thann Mairie,Willer-sur-Thur Mairie,12,gtfs_stop_times
87659946,87659938,,3,TRAIN,GTFS,Willer-sur-Thur Mairie,Moosch Mairie,12,gtfs_stop_times
87611244,87543017,,458,TER,GTFS,Montauban Ville Bourbon,Les Aubrais,12,gtfs_stop_times
87295220,87295642,,8,TRAIN,GTFS,Le Cateau,Landrecies,12,gtfs_stop_times
87727784,87727776,,2,TRAIN,GTFS,Payns Église,Saint-Lyé Régales,12,gtfs_stop_times
87116137,87118190,,14,TRAIN,GTFS,Longueville,Nogent-sur-Seine,12,gtfs_stop_times
87138438,87450874,,2,TRAIN,GTFS,Gaillac-D-Aveyron Lugans,Grèzes Séverac-l'Eglise,12,gtfs_stop_times
87159947,87471003,,7,TRAIN,GTFS,Ker Lann,Rennes,12,gtfs_stop_times
87447649,87448514,,15,TRAIN,GTFS,Folligny,Avranches,12,gtfs_stop_times
87783365,87138339,,5,TRAIN,GTFS,Sévérac-le-Château,Severac d'Aveyron Lapanouse,12,gtfs_stop_times
87726083,87728584,,7,TRAIN,GTFS,Domfessel Abri Rue Principale,Sarre-Union Rue des Roses,12,gtfs_stop_times
87317099,87317065,,9,TRAIN,GTFS,Neufchâtel-Hardelot,Étaples - Le Touquet,12,gtfs_stop_times
87775858,87775866,,9,TRAIN,GTFS,Aigues-Mortes,Le Grau-du-Roi,12,gtfs_stop_times
87775841,87775858,,8,TRAIN,GTFS,Saint-Laurent-d'Aigouze,Aigues-Mortes,12,gtfs_stop_times
87481176,87481457,,5,TRAIN,GTFS,Boussay - La Bruffière,Cugand,12,gtfs_stop_times
87481457,87481440,,5,TRAIN,GTFS,Cugand,Clisson,12,gtfs_stop_times
87486894,87481176,,7,TRAIN,GTFS,Torfou,Boussay - La Bruffière,12,gtfs_stop_times
87743872,87396200,,10,TRAIN,GTFS,Le Mans Hôpital-Université,Domfront,12,gtfs_stop_times
87118075,87727784,,1,TRAIN,GTFS,Payns Mairie,Payns Église,12,gtfs_stop_times
87193359,87193383,,7,TRAIN,GTFS,Faulquemont,Herny,12,gtfs_stop_times
87478560,87396234,,8,TRAIN,GTFS,Voutré,Sillé-le-Guillaume,12,gtfs_stop_times
87775817,87775825,,6,TRAIN,GTFS,Vauvert,Le Cailar,12,gtfs_stop_times
87722546,87698779,,4,TRAIN,GTFS,Sérézin,Ternay Chemin de la Gare,12,gtfs_stop_times
87698753,87698779,,2,TRAIN,GTFS,Ternay Centre,Ternay Chemin de la Gare,12,gtfs_stop_times
87698779,87698753,,3,TRAIN,GTFS,Ternay Chemin de la Gare,Ternay Centre,12,gtfs_stop_times
87698746,87698753,,2,TRAIN,GTFS,Ternay Boucherattes,Ternay Centre,12,gtfs_stop_times
87698753,87698746,,2,TRAIN,GTFS,Ternay Centre,Ternay Boucherattes,12,gtfs_stop_times
87313403,87276691,,8,TRAIN,GTFS,Rémy,Compiègne,12,gtfs_stop_times
87345421,87345447,,4,TRAIN,GTFS,Arleux,Aubigny-au-Bac,12,gtfs_stop_times
87687400,87680728,,8,TRAIN,GTFS,Coubladour Rond-Point,Fix Saint-Geneys Rn102 Bourg,12,gtfs_stop_times
87727743,87727735,,3,TRAIN,GTFS,Troyes Pont Vert,Troyes Théâtre de Champagne,12,gtfs_stop_times
87727776,87727768,,1,TRAIN,GTFS,Saint-Lyé Régales,Saint Lyé Gravières,12,gtfs_stop_times
87175240,87192435,,25,TRAIN,GTFS,Lérouville,Onville,12,gtfs_stop_times
87345447,87345439,,3,TRAIN,GTFS,Aubigny-au-Bac,Brunémont,12,gtfs_stop_times
87296004,87276006,,54,TRAIN,GTFS,Saint-Quentin,Creil,12,gtfs_stop_times
87775809,87775817,,7,TRAIN,GTFS,Beauvoisin,Vauvert,12,gtfs_stop_times
87775791,87775809,,4,TRAIN,GTFS,Générac,Beauvoisin,12,gtfs_stop_times
87478552,87478560,,7,TRAIN,GTFS,Évron,Voutré,12,gtfs_stop_times
87396234,87478560,,9,TRAIN,GTFS,Sillé-le-Guillaume,Voutré,12,gtfs_stop_times
87478560,87478552,,7,TRAIN,GTFS,Voutré,Évron,12,gtfs_stop_times
87193383,87192237,,6,TRAIN,GTFS,Herny,Rémilly,12,gtfs_stop_times
87345132,87345157,,5,TRAIN,GTFS,Coron de Méricourt,Hénin-Beaumont,12,gtfs_stop_times
87645192,87645002,,27,TRAIN,GTFS,Le Rouget,Aurillac,12,gtfs_stop_times
87118067,87727750,,1,TRAIN,GTFS,Saint-Lyé Eglise,Saint-Lyé Mantenay,12,gtfs_stop_times
87139527,87727743,,6,TRAIN,GTFS,Barberey-Saint-Sulpice Centre Commercial,Troyes Pont Vert,12,gtfs_stop_times
87313387,87316208,,7,TRAIN,GTFS,Estrées-Saint-Denis,Wacquemoulin,12,gtfs_stop_times
87481846,87471300,,17,TRAIN,GTFS,Pontchâteau,Redon,12,gtfs_stop_times
87409771,87721811,,3,TRAIN,GTFS,Létra Gabodière,Ternand,12,gtfs_stop_times
87734368,87775171,,9,TRAIN,GTFS,Luc,La Bastide-St-Laurent-les-B.,12,gtfs_stop_times
87471003,87159947,,8,TRAIN,GTFS,Rennes,Ker Lann,12,gtfs_stop_times
87725846,87743005,,6,TRAIN,GTFS,Polliat,Bourg-en-Bresse,12,gtfs_stop_times
87172007,87754549,,35,TRAIN,GTFS,Charleville-Mézières,Mon Idée,12,gtfs_stop_times
87313320,87316125,,5,TRAIN,GTFS,Moreuil,Thézy-Glimont,12,gtfs_stop_times
87448514,87478263,,18,TRAIN,GTFS,Avranches,Pontorson - Mont-Saint-Michel,12,gtfs_stop_times
87484576,87721860,,2,TRAIN,GTFS,Lamure-sur-Azergues Collège,Lamure-sur-Azergues,12,gtfs_stop_times
87721845,87721852,,2,TRAIN,GTFS,Chambost-Allières,Grandris La Folletière,12,gtfs_stop_times
87484576,87721852,,2,TRAIN,GTFS,Lamure-sur-Azergues Collège,Grandris La Folletière,12,gtfs_stop_times
87721852,87721845,,2,TRAIN,GTFS,Grandris La Folletière,Chambost-Allières,12,gtfs_stop_times
87743716,87743005,,19,TER,GTFS,Ambérieu-en-Bugey,Bourg-en-Bresse,12,gtfs_stop_times
87727792,87118075,,1,TRAIN,GTFS,Payns Abri Côté Savières,Payns Mairie,12,gtfs_stop_times
87727768,87118067,,1,TRAIN,GTFS,Saint Lyé Gravières,Saint-Lyé Eglise,12,gtfs_stop_times
87727735,87118000,,3,TRAIN,GTFS,Troyes Théâtre de Champagne,Troyes,12,gtfs_stop_times
87335521,87763029,,60,TRAIN,GTFS,Grenoble,Valence TGV Rhône-Alpes Sud,12,gtfs_stop_times
87343160,87343004,,5,TRAIN,GTFS,Beuvrages,Valenciennes,12,gtfs_stop_times
87473066,87473058,,4,TRAIN,GTFS,Caulnes,Quédillac,12,gtfs_stop_times
87343004,87343319,,6,TRAIN,GTFS,Valenciennes,Raismes,12,gtfs_stop_times
87343319,87343160,,3,TRAIN,GTFS,Raismes,Beuvrages,12,gtfs_stop_times
87727750,87344127,,2,TRAIN,GTFS,Saint-Lyé Mantenay,Saint-Lyé Maisons brûlées,12,gtfs_stop_times
87734699,87024380,,5,TRAIN,GTFS,Le Puy-en-Velay,Le Puy-en-Velay Lafayette,12,gtfs_stop_times
87698779,87722546,,4,TRAIN,GTFS,Ternay Chemin de la Gare,Sérézin,12,gtfs_stop_times
87478099,87478081,,5,TRAIN,GTFS,La Gouesnière - Cancale,La Fresnais,12,gtfs_stop_times
87478040,87478032,,5,TRAIN,GTFS,Dingé,Montreuil-sur-Ille,12,gtfs_stop_times
87726091,87726083,,4,TRAIN,GTFS,Lorentzen Rue principale,Domfessel Abri Rue Principale,12,gtfs_stop_times
87728584,87215459,,4,TRAIN,GTFS,Sarre-Union Rue des Roses,Sarre-Union,12,gtfs_stop_times
87212027,87171926,,71,TGV,GTFS,Strasbourg,Champagne-Ardenne TGV,12,gtfs_stop_times
87286435,87109306,,11,TRAIN,GTFS,Don - Sainghin,Lille Centre Hospitalier Régional,12,gtfs_stop_times
87696013,87695999,,7,TRAIN,GTFS,Bourg-en-Bresse Gare Routière,Bourg-en-Bresse Archives,12,gtfs_stop_times
87481184,87744177,,7,TRAIN,GTFS,Oudon,Ancenis Bis,12,gtfs_stop_times
87396200,87743872,,10,TRAIN,GTFS,Domfront,Le Mans Hôpital-Université,12,gtfs_stop_times
87215665,87726091,,5,TRAIN,GTFS,Diemeringen,Lorentzen Rue principale,12,gtfs_stop_times
87313387,87313403,,5,TRAIN,GTFS,Estrées-Saint-Denis,Rémy,12,gtfs_stop_times
87276691,87313403,,8,TRAIN,GTFS,Compiègne,Rémy,12,gtfs_stop_times
